ZIP CODE	STATE	MSA No.	GPCI	GPCI	GPCI	County No.	MSA Name
71642	AR	99004	1.000	0.923	0.444	003	AR NONMETROPOLITAN AREA
71643	AR	38220	1.000	0.923	0.444	079	Pine Bluff, AR MSA
71644	AR	38220	1.000	0.923	0.444	079	Pine Bluff, AR MSA
71646	AR	99004	1.000	0.923	0.444	003	AR NONMETROPOLITAN AREA
71647	AR	99004	1.000	0.923	0.444	011	AR NONMETROPOLITAN AREA
71649	AR	99004	1.000	0.923	0.444	017	AR NONMETROPOLITAN AREA
71650	AR	99004	1.000	0.923	0.444	043	AR NONMETROPOLITAN AREA
71651	AR	99004	1.000	0.923	0.444	011	AR NONMETROPOLITAN AREA
71652	AR	38220	1.000	0.923	0.444	025	Pine Bluff, AR MSA
71653	AR	99004	1.000	0.923	0.444	017	AR NONMETROPOLITAN AREA
71654	AR	99004	1.000	0.923	0.444	041	AR NONMETROPOLITAN AREA
71655	AR	99004	1.000	0.923	0.444	043	AR NONMETROPOLITAN AREA
71656	AR	99004	1.000	0.923	0.444	043	AR NONMETROPOLITAN AREA
71657	AR	99004	1.000	0.923	0.444	043	AR NONMETROPOLITAN AREA
71658	AR	99004	1.000	0.923	0.444	003	AR NONMETROPOLITAN AREA
71659	AR	38220	1.000	0.923	0.444	069	Pine Bluff, AR MSA
71660	AR	38220	1.000	0.923	0.444	025	Pine Bluff, AR MSA
71661	AR	99004	1.000	0.923	0.444	003	AR NONMETROPOLITAN AREA
71662	AR	99004	1.000	0.923	0.444	041	AR NONMETROPOLITAN AREA
71663	AR	99004	1.000	0.923	0.444	003	AR NONMETROPOLITAN AREA
71665	AR	38220	1.000	0.923	0.444	025	Pine Bluff, AR MSA
71666	AR	99004	1.000	0.923	0.444	041	AR NONMETROPOLITAN AREA
71667	AR	38220	1.000	0.923	0.444	079	Pine Bluff, AR MSA
71670	AR	99004	1.000	0.923	0.444	041	AR NONMETROPOLITAN AREA
71671	AR	99004	1.000	0.923	0.444	011	AR NONMETROPOLITAN AREA
71674	AR	99004	1.000	0.923	0.444	041	AR NONMETROPOLITAN AREA
71675	AR	99004	1.000	0.923	0.444	043	AR NONMETROPOLITAN AREA
71676	AR	99004	1.000	0.923	0.444	003	AR NONMETROPOLITAN AREA
71677	AR	99004	1.000	0.923	0.444	043	AR NONMETROPOLITAN AREA
71678	AR	38220	1.000	0.923	0.444	079	Pine Bluff, AR MSA
71701	AR	99004	1.000	0.923	0.444	103	AR NONMETROPOLITAN AREA
71711	AR	99004	1.000	0.923	0.444	103	AR NONMETROPOLITAN AREA
71720	AR	99004	1.000	0.923	0.444	103	AR NONMETROPOLITAN AREA
71721	AR	99004	1.000	0.923	0.444	019	AR NONMETROPOLITAN AREA
71722	AR	99004	1.000	0.923	0.444	099	AR NONMETROPOLITAN AREA
71724	AR	99004	1.000	0.923	0.444	139	AR NONMETROPOLITAN AREA
71725	AR	99004	1.000	0.923	0.444	039	AR NONMETROPOLITAN AREA
71726	AR	99004	1.000	0.923	0.444	103	AR NONMETROPOLITAN AREA
71728	AR	99004	1.000	0.923	0.444	019	AR NONMETROPOLITAN AREA
71730	AR	99004	1.000	0.923	0.444	139	AR NONMETROPOLITAN AREA
71731	AR	99004	1.000	0.923	0.444	139	AR NONMETROPOLITAN AREA
71740	AR	99004	1.000	0.923	0.444	027	AR NONMETROPOLITAN AREA
71742	AR	99004	1.000	0.923	0.444	039	AR NONMETROPOLITAN AREA
71743	AR	99004	1.000	0.923	0.444	019	AR NONMETROPOLITAN AREA
71744	AR	99004	1.000	0.923	0.444	013	AR NONMETROPOLITAN AREA
71745	AR	99004	1.000	0.923	0.444	013	AR NONMETROPOLITAN AREA
71747	AR	99004	1.000	0.923	0.444	139	AR NONMETROPOLITAN AREA
71748	AR	99004	1.000	0.923	0.444	039	AR NONMETROPOLITAN AREA
71749	AR	99004	1.000	0.923	0.444	139	AR NONMETROPOLITAN AREA
71750	AR	99004	1.000	0.923	0.444	139	AR NONMETROPOLITAN AREA
71751	AR	99004	1.000	0.923	0.444	103	AR NONMETROPOLITAN AREA
71752	AR	99004	1.000	0.923	0.444	027	AR NONMETROPOLITAN AREA
71753	AR	99004	1.000	0.923	0.444	027	AR NONMETROPOLITAN AREA
71754	AR	99004	1.000	0.923	0.444	027	AR NONMETROPOLITAN AREA
71758	AR	99004	1.000	0.923	0.444	139	AR NONMETROPOLITAN AREA
71759	AR	99004	1.000	0.923	0.444	139	AR NONMETROPOLITAN AREA
71762	AR	99004	1.000	0.923	0.444	139	AR NONMETROPOLITAN AREA
71763	AR	99004	1.000	0.923	0.444	039	AR NONMETROPOLITAN AREA
71764	AR	99004	1.000	0.923	0.444	103	AR NONMETROPOLITAN AREA
71765	AR	99004	1.000	0.923	0.444	139	AR NONMETROPOLITAN AREA
71766	AR	99004	1.000	0.923	0.444	013	AR NONMETROPOLITAN AREA
71767	AR	99004	1.000	0.923	0.444	013	AR NONMETROPOLITAN AREA
71768	AR	99004	1.000	0.923	0.444	139	AR NONMETROPOLITAN AREA
71769	AR	99004	1.000	0.923	0.444	027	AR NONMETROPOLITAN AREA
71770	AR	99004	1.000	0.923	0.444	027	AR NONMETROPOLITAN AREA
71772	AR	99004	1.000	0.923	0.444	019	AR NONMETROPOLITAN AREA
71801	AR	99004	1.000	0.923	0.444	057	AR NONMETROPOLITAN AREA
71802	AR	99004	1.000	0.923	0.444	057	AR NONMETROPOLITAN AREA
71820	AR	99004	1.000	0.923	0.444	081	AR NONMETROPOLITAN AREA
71822	AR	99004	1.000	0.923	0.444	081	AR NONMETROPOLITAN AREA
71823	AR	99004	1.000	0.923	0.444	133	AR NONMETROPOLITAN AREA
71825	AR	99004	1.000	0.923	0.444	057	AR NONMETROPOLITAN AREA
71826	AR	99004	1.000	0.923	0.444	073	AR NONMETROPOLITAN AREA
71827	AR	99004	1.000	0.923	0.444	073	AR NONMETROPOLITAN AREA
71828	AR	99004	1.000	0.923	0.444	099	AR NONMETROPOLITAN AREA
71831	AR	99004	1.000	0.923	0.444	057	AR NONMETROPOLITAN AREA
71832	AR	99004	1.000	0.923	0.444	133	AR NONMETROPOLITAN AREA
71833	AR	99004	1.000	0.923	0.444	061	AR NONMETROPOLITAN AREA
71834	AR	45500	1.000	0.923	0.444	091	Texarkana, TX-Texarkana, AR MSA
71835	AR	99004	1.000	0.923	0.444	099	AR NONMETROPOLITAN AREA
71836	AR	99004	1.000	0.923	0.444	081	AR NONMETROPOLITAN AREA
71837	AR	45500	1.000	0.923	0.444	091	Texarkana, TX-Texarkana, AR MSA
71838	AR	99004	1.000	0.923	0.444	057	AR NONMETROPOLITAN AREA
71839	AR	99004	1.000	0.923	0.444	073	AR NONMETROPOLITAN AREA
71840	AR	45500	1.000	0.923	0.444	091	Texarkana, TX-Texarkana, AR MSA
71841	AR	99004	1.000	0.923	0.444	133	AR NONMETROPOLITAN AREA
71842	AR	99004	1.000	0.923	0.444	133	AR NONMETROPOLITAN AREA
71844	AR	99004	1.000	0.923	0.444	099	AR NONMETROPOLITAN AREA
71845	AR	99004	1.000	0.923	0.444	073	AR NONMETROPOLITAN AREA
71846	AR	99004	1.000	0.923	0.444	133	AR NONMETROPOLITAN AREA
71847	AR	99004	1.000	0.923	0.444	057	AR NONMETROPOLITAN AREA
71851	AR	99004	1.000	0.923	0.444	061	AR NONMETROPOLITAN AREA
71852	AR	99004	1.000	0.923	0.444	061	AR NONMETROPOLITAN AREA
71853	AR	99004	1.000	0.923	0.444	081	AR NONMETROPOLITAN AREA
71854	AR	45500	1.000	0.923	0.444	091	Texarkana, TX-Texarkana, AR MSA
71855	AR	99004	1.000	0.923	0.444	057	AR NONMETROPOLITAN AREA
71857	AR	99004	1.000	0.923	0.444	099	AR NONMETROPOLITAN AREA
71858	AR	99004	1.000	0.923	0.444	099	AR NONMETROPOLITAN AREA
71859	AR	99004	1.000	0.923	0.444	061	AR NONMETROPOLITAN AREA
71860	AR	99004	1.000	0.923	0.444	073	AR NONMETROPOLITAN AREA
71861	AR	99004	1.000	0.923	0.444	027	AR NONMETROPOLITAN AREA
71862	AR	99004	1.000	0.923	0.444	057	AR NONMETROPOLITAN AREA
71864	AR	99004	1.000	0.923	0.444	099	AR NONMETROPOLITAN AREA
71865	AR	99004	1.000	0.923	0.444	081	AR NONMETROPOLITAN AREA
71866	AR	99004	1.000	0.923	0.444	081	AR NONMETROPOLITAN AREA
71901	AR	26300	1.000	0.923	0.444	051	Hot Springs, AR MSA
71902	AR	26300	1.000	0.923	0.444	051	Hot Springs, AR MSA
71903	AR	26300	1.000	0.923	0.444	051	Hot Springs, AR MSA
71909	AR	26300	1.000	0.923	0.444	051	Hot Springs, AR MSA
71910	AR	26300	1.000	0.923	0.444	051	Hot Springs, AR MSA
71913	AR	26300	1.000	0.923	0.444	051	Hot Springs, AR MSA
71914	AR	26300	1.000	0.923	0.444	051	Hot Springs, AR MSA
71920	AR	99004	1.000	0.923	0.444	019	AR NONMETROPOLITAN AREA
71921	AR	99004	1.000	0.923	0.444	019	AR NONMETROPOLITAN AREA
71922	AR	99004	1.000	0.923	0.444	109	AR NONMETROPOLITAN AREA
71923	AR	99004	1.000	0.923	0.444	019	AR NONMETROPOLITAN AREA
71929	AR	99004	1.000	0.923	0.444	059	AR NONMETROPOLITAN AREA
71932	AR	99004	1.000	0.923	0.444	113	AR NONMETROPOLITAN AREA
71933	AR	99004	1.000	0.923	0.444	059	AR NONMETROPOLITAN AREA
71935	AR	99004	1.000	0.923	0.444	097	AR NONMETROPOLITAN AREA
71937	AR	99004	1.000	0.923	0.444	113	AR NONMETROPOLITAN AREA
71940	AR	99004	1.000	0.923	0.444	109	AR NONMETROPOLITAN AREA
71941	AR	99004	1.000	0.923	0.444	059	AR NONMETROPOLITAN AREA
71942	AR	99004	1.000	0.923	0.444	059	AR NONMETROPOLITAN AREA
71943	AR	99004	1.000	0.923	0.444	109	AR NONMETROPOLITAN AREA
71944	AR	99004	1.000	0.923	0.444	113	AR NONMETROPOLITAN AREA
71945	AR	99004	1.000	0.923	0.444	113	AR NONMETROPOLITAN AREA
71946	AR	99004	1.000	0.923	0.444	113	AR NONMETROPOLITAN AREA
71949	AR	26300	1.000	0.923	0.444	051	Hot Springs, AR MSA
71950	AR	99004	1.000	0.923	0.444	109	AR NONMETROPOLITAN AREA
71951	AR	26300	1.000	0.923	0.444	051	Hot Springs, AR MSA
71952	AR	99004	1.000	0.923	0.444	109	AR NONMETROPOLITAN AREA
71953	AR	99004	1.000	0.923	0.444	113	AR NONMETROPOLITAN AREA
71956	AR	26300	1.000	0.923	0.444	051	Hot Springs, AR MSA
71957	AR	99004	1.000	0.923	0.444	097	AR NONMETROPOLITAN AREA
71958	AR	99004	1.000	0.923	0.444	109	AR NONMETROPOLITAN AREA
71959	AR	99004	1.000	0.923	0.444	109	AR NONMETROPOLITAN AREA
71960	AR	99004	1.000	0.923	0.444	097	AR NONMETROPOLITAN AREA
71961	AR	99004	1.000	0.923	0.444	097	AR NONMETROPOLITAN AREA
71962	AR	99004	1.000	0.923	0.444	019	AR NONMETROPOLITAN AREA
71964	AR	26300	1.000	0.923	0.444	051	Hot Springs, AR MSA
71965	AR	99004	1.000	0.923	0.444	097	AR NONMETROPOLITAN AREA
71966	AR	99004	1.000	0.923	0.444	097	AR NONMETROPOLITAN AREA
71968	AR	26300	1.000	0.923	0.444	051	Hot Springs, AR MSA
71969	AR	99004	1.000	0.923	0.444	097	AR NONMETROPOLITAN AREA
71970	AR	99004	1.000	0.923	0.444	097	AR NONMETROPOLITAN AREA
71971	AR	99004	1.000	0.923	0.444	061	AR NONMETROPOLITAN AREA
71972	AR	99004	1.000	0.923	0.444	113	AR NONMETROPOLITAN AREA
71973	AR	99004	1.000	0.923	0.444	113	AR NONMETROPOLITAN AREA
71998	AR	99004	1.000	0.923	0.444	019	AR NONMETROPOLITAN AREA
71999	AR	99004	1.000	0.923	0.444	019	AR NONMETROPOLITAN AREA
72001	AR	30780	1.000	0.923	0.444	105	Little Rock-North Little Rock-Conway, AR MSA
72002	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72003	AR	99004	1.000	0.923	0.444	001	AR NONMETROPOLITAN AREA
72004	AR	38220	1.000	0.923	0.444	069	Pine Bluff, AR MSA
72005	AR	99004	1.000	0.923	0.444	067	AR NONMETROPOLITAN AREA
72006	AR	99004	1.000	0.923	0.444	147	AR NONMETROPOLITAN AREA
72007	AR	30780	1.000	0.923	0.444	085	Little Rock-North Little Rock-Conway, AR MSA
72010	AR	99004	1.000	0.923	0.444	145	AR NONMETROPOLITAN AREA
72011	AR	30780	1.000	0.923	0.444	125	Little Rock-North Little Rock-Conway, AR MSA
72012	AR	99004	1.000	0.923	0.444	145	AR NONMETROPOLITAN AREA
72013	AR	99004	1.000	0.923	0.444	141	AR NONMETROPOLITAN AREA
72014	AR	99004	1.000	0.923	0.444	067	AR NONMETROPOLITAN AREA
72015	AR	30780	1.000	0.923	0.444	125	Little Rock-North Little Rock-Conway, AR MSA
72016	AR	30780	1.000	0.923	0.444	105	Little Rock-North Little Rock-Conway, AR MSA
72017	AR	99004	1.000	0.923	0.444	117	AR NONMETROPOLITAN AREA
72018	AR	30780	1.000	0.923	0.444	125	Little Rock-North Little Rock-Conway, AR MSA
72019	AR	30780	1.000	0.923	0.444	125	Little Rock-North Little Rock-Conway, AR MSA
72020	AR	99004	1.000	0.923	0.444	145	AR NONMETROPOLITAN AREA
72021	AR	99004	1.000	0.923	0.444	095	AR NONMETROPOLITAN AREA
72022	AR	30780	1.000	0.923	0.444	125	Little Rock-North Little Rock-Conway, AR MSA
72023	AR	30780	1.000	0.923	0.444	085	Little Rock-North Little Rock-Conway, AR MSA
72024	AR	30780	1.000	0.923	0.444	085	Little Rock-North Little Rock-Conway, AR MSA
72025	AR	30780	1.000	0.923	0.444	105	Little Rock-North Little Rock-Conway, AR MSA
72026	AR	99004	1.000	0.923	0.444	001	AR NONMETROPOLITAN AREA
72027	AR	99004	1.000	0.923	0.444	029	AR NONMETROPOLITAN AREA
72028	AR	99004	1.000	0.923	0.444	141	AR NONMETROPOLITAN AREA
72029	AR	99004	1.000	0.923	0.444	095	AR NONMETROPOLITAN AREA
72030	AR	99004	1.000	0.923	0.444	029	AR NONMETROPOLITAN AREA
72031	AR	99004	1.000	0.923	0.444	141	AR NONMETROPOLITAN AREA
72032	AR	30780	1.000	0.923	0.444	045	Little Rock-North Little Rock-Conway, AR MSA
72033	AR	30780	1.000	0.923	0.444	045	Little Rock-North Little Rock-Conway, AR MSA
72034	AR	30780	1.000	0.923	0.444	045	Little Rock-North Little Rock-Conway, AR MSA
72035	AR	30780	1.000	0.923	0.444	045	Little Rock-North Little Rock-Conway, AR MSA
72036	AR	99004	1.000	0.923	0.444	147	AR NONMETROPOLITAN AREA
72037	AR	30780	1.000	0.923	0.444	085	Little Rock-North Little Rock-Conway, AR MSA
72038	AR	99004	1.000	0.923	0.444	001	AR NONMETROPOLITAN AREA
72039	AR	30780	1.000	0.923	0.444	045	Little Rock-North Little Rock-Conway, AR MSA
72040	AR	99004	1.000	0.923	0.444	117	AR NONMETROPOLITAN AREA
72041	AR	99004	1.000	0.923	0.444	117	AR NONMETROPOLITAN AREA
72042	AR	99004	1.000	0.923	0.444	001	AR NONMETROPOLITAN AREA
72043	AR	99004	1.000	0.923	0.444	067	AR NONMETROPOLITAN AREA
72044	AR	99004	1.000	0.923	0.444	023	AR NONMETROPOLITAN AREA
72045	AR	99004	1.000	0.923	0.444	145	AR NONMETROPOLITAN AREA
72046	AR	30780	1.000	0.923	0.444	085	Little Rock-North Little Rock-Conway, AR MSA
72047	AR	30780	1.000	0.923	0.444	045	Little Rock-North Little Rock-Conway, AR MSA
72048	AR	99004	1.000	0.923	0.444	001	AR NONMETROPOLITAN AREA
72051	AR	99004	1.000	0.923	0.444	137	AR NONMETROPOLITAN AREA
72052	AR	99004	1.000	0.923	0.444	145	AR NONMETROPOLITAN AREA
72053	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72055	AR	99004	1.000	0.923	0.444	001	AR NONMETROPOLITAN AREA
72057	AR	30780	1.000	0.923	0.444	053	Little Rock-North Little Rock-Conway, AR MSA
72058	AR	30780	1.000	0.923	0.444	045	Little Rock-North Little Rock-Conway, AR MSA
72059	AR	99004	1.000	0.923	0.444	147	AR NONMETROPOLITAN AREA
72060	AR	99004	1.000	0.923	0.444	145	AR NONMETROPOLITAN AREA
72061	AR	30780	1.000	0.923	0.444	045	Little Rock-North Little Rock-Conway, AR MSA
72063	AR	99004	1.000	0.923	0.444	029	AR NONMETROPOLITAN AREA
72064	AR	99004	1.000	0.923	0.444	117	AR NONMETROPOLITAN AREA
72065	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72066	AR	99004	1.000	0.923	0.444	117	AR NONMETROPOLITAN AREA
72067	AR	99004	1.000	0.923	0.444	023	AR NONMETROPOLITAN AREA
72068	AR	99004	1.000	0.923	0.444	145	AR NONMETROPOLITAN AREA
72069	AR	99004	1.000	0.923	0.444	095	AR NONMETROPOLITAN AREA
72070	AR	30780	1.000	0.923	0.444	105	Little Rock-North Little Rock-Conway, AR MSA
72071	AR	99004	1.000	0.923	0.444	147	AR NONMETROPOLITAN AREA
72072	AR	30780	1.000	0.923	0.444	085	Little Rock-North Little Rock-Conway, AR MSA
72073	AR	99004	1.000	0.923	0.444	001	AR NONMETROPOLITAN AREA
72074	AR	99004	1.000	0.923	0.444	147	AR NONMETROPOLITAN AREA
72075	AR	99004	1.000	0.923	0.444	067	AR NONMETROPOLITAN AREA
72076	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72078	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72079	AR	38220	1.000	0.923	0.444	069	Pine Bluff, AR MSA
72080	AR	99004	1.000	0.923	0.444	029	AR NONMETROPOLITAN AREA
72081	AR	99004	1.000	0.923	0.444	145	AR NONMETROPOLITAN AREA
72082	AR	99004	1.000	0.923	0.444	145	AR NONMETROPOLITAN AREA
72083	AR	30780	1.000	0.923	0.444	085	Little Rock-North Little Rock-Conway, AR MSA
72084	AR	30780	1.000	0.923	0.444	053	Little Rock-North Little Rock-Conway, AR MSA
72085	AR	99004	1.000	0.923	0.444	145	AR NONMETROPOLITAN AREA
72086	AR	30780	1.000	0.923	0.444	085	Little Rock-North Little Rock-Conway, AR MSA
72087	AR	26300	1.000	0.923	0.444	051	Hot Springs, AR MSA
72088	AR	99004	1.000	0.923	0.444	141	AR NONMETROPOLITAN AREA
72089	AR	30780	1.000	0.923	0.444	125	Little Rock-North Little Rock-Conway, AR MSA
72099	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72101	AR	99004	1.000	0.923	0.444	147	AR NONMETROPOLITAN AREA
72102	AR	99004	1.000	0.923	0.444	145	AR NONMETROPOLITAN AREA
72103	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72104	AR	99004	1.000	0.923	0.444	059	AR NONMETROPOLITAN AREA
72105	AR	99004	1.000	0.923	0.444	059	AR NONMETROPOLITAN AREA
72106	AR	30780	1.000	0.923	0.444	045	Little Rock-North Little Rock-Conway, AR MSA
72107	AR	99004	1.000	0.923	0.444	029	AR NONMETROPOLITAN AREA
72108	AR	99004	1.000	0.923	0.444	095	AR NONMETROPOLITAN AREA
72110	AR	99004	1.000	0.923	0.444	029	AR NONMETROPOLITAN AREA
72111	AR	30780	1.000	0.923	0.444	045	Little Rock-North Little Rock-Conway, AR MSA
72112	AR	99004	1.000	0.923	0.444	067	AR NONMETROPOLITAN AREA
72113	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72114	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72115	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72116	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72117	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72118	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72119	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72120	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72121	AR	99004	1.000	0.923	0.444	145	AR NONMETROPOLITAN AREA
72122	AR	30780	1.000	0.923	0.444	125	Little Rock-North Little Rock-Conway, AR MSA
72123	AR	99004	1.000	0.923	0.444	147	AR NONMETROPOLITAN AREA
72124	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72125	AR	30780	1.000	0.923	0.444	105	Little Rock-North Little Rock-Conway, AR MSA
72126	AR	30780	1.000	0.923	0.444	105	Little Rock-North Little Rock-Conway, AR MSA
72127	AR	99004	1.000	0.923	0.444	029	AR NONMETROPOLITAN AREA
72128	AR	30780	1.000	0.923	0.444	053	Little Rock-North Little Rock-Conway, AR MSA
72129	AR	30780	1.000	0.923	0.444	053	Little Rock-North Little Rock-Conway, AR MSA
72130	AR	99004	1.000	0.923	0.444	023	AR NONMETROPOLITAN AREA
72131	AR	99004	1.000	0.923	0.444	023	AR NONMETROPOLITAN AREA
72132	AR	38220	1.000	0.923	0.444	069	Pine Bluff, AR MSA
72133	AR	38220	1.000	0.923	0.444	069	Pine Bluff, AR MSA
72134	AR	99004	1.000	0.923	0.444	095	AR NONMETROPOLITAN AREA
72135	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72136	AR	99004	1.000	0.923	0.444	145	AR NONMETROPOLITAN AREA
72137	AR	99004	1.000	0.923	0.444	145	AR NONMETROPOLITAN AREA
72139	AR	99004	1.000	0.923	0.444	145	AR NONMETROPOLITAN AREA
72140	AR	99004	1.000	0.923	0.444	001	AR NONMETROPOLITAN AREA
72141	AR	99004	1.000	0.923	0.444	141	AR NONMETROPOLITAN AREA
72142	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72143	AR	99004	1.000	0.923	0.444	145	AR NONMETROPOLITAN AREA
72145	AR	99004	1.000	0.923	0.444	145	AR NONMETROPOLITAN AREA
72149	AR	99004	1.000	0.923	0.444	145	AR NONMETROPOLITAN AREA
72150	AR	30780	1.000	0.923	0.444	053	Little Rock-North Little Rock-Conway, AR MSA
72152	AR	38220	1.000	0.923	0.444	069	Pine Bluff, AR MSA
72153	AR	99004	1.000	0.923	0.444	141	AR NONMETROPOLITAN AREA
72156	AR	99004	1.000	0.923	0.444	029	AR NONMETROPOLITAN AREA
72157	AR	99004	1.000	0.923	0.444	029	AR NONMETROPOLITAN AREA
72158	AR	30780	1.000	0.923	0.444	125	Little Rock-North Little Rock-Conway, AR MSA
72160	AR	99004	1.000	0.923	0.444	001	AR NONMETROPOLITAN AREA
72164	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72165	AR	99004	1.000	0.923	0.444	063	AR NONMETROPOLITAN AREA
72166	AR	99004	1.000	0.923	0.444	001	AR NONMETROPOLITAN AREA
72167	AR	30780	1.000	0.923	0.444	125	Little Rock-North Little Rock-Conway, AR MSA
72168	AR	38220	1.000	0.923	0.444	069	Pine Bluff, AR MSA
72169	AR	99004	1.000	0.923	0.444	067	AR NONMETROPOLITAN AREA
72170	AR	99004	1.000	0.923	0.444	117	AR NONMETROPOLITAN AREA
72173	AR	30780	1.000	0.923	0.444	045	Little Rock-North Little Rock-Conway, AR MSA
72175	AR	38220	1.000	0.923	0.444	069	Pine Bluff, AR MSA
72176	AR	30780	1.000	0.923	0.444	085	Little Rock-North Little Rock-Conway, AR MSA
72178	AR	99004	1.000	0.923	0.444	145	AR NONMETROPOLITAN AREA
72179	AR	99004	1.000	0.923	0.444	023	AR NONMETROPOLITAN AREA
72180	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72181	AR	30780	1.000	0.923	0.444	045	Little Rock-North Little Rock-Conway, AR MSA
72182	AR	38220	1.000	0.923	0.444	069	Pine Bluff, AR MSA
72183	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72189	AR	99004	1.000	0.923	0.444	147	AR NONMETROPOLITAN AREA
72190	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72198	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72199	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72201	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72202	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72203	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72204	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72205	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72206	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72207	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72208	AR						
72209	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72210	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72211	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72212	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72214	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72215	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72216	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72217	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72219	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72221	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72222	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72223	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72225	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72227	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72231	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72260	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72295	AR	30780	1.000	0.923	0.444	119	Little Rock-North Little Rock-Conway, AR MSA
72301	AR	32820	1.000	0.923	0.444	035	Memphis, TN-AR-MS MSA
72303	AR	32820	1.000	0.923	0.444	035	Memphis, TN-AR-MS MSA
72310	AR	99004	1.000	0.923	0.444	093	AR NONMETROPOLITAN AREA
72311	AR	99004	1.000	0.923	0.444	077	AR NONMETROPOLITAN AREA
72312	AR	99004	1.000	0.923	0.444	107	AR NONMETROPOLITAN AREA
72313	AR	99004	1.000	0.923	0.444	093	AR NONMETROPOLITAN AREA
72314	AR	99004	1.000	0.923	0.444	037	AR NONMETROPOLITAN AREA
72315	AR	99004	1.000	0.923	0.444	093	AR NONMETROPOLITAN AREA
72316	AR	99004	1.000	0.923	0.444	093	AR NONMETROPOLITAN AREA
72319	AR	99004	1.000	0.923	0.444	093	AR NONMETROPOLITAN AREA
